Enhance Sleight of Hand and Diplomacy	1	[Enhance Sleight of Hand and Diplomacy] "Here you are."	17_cv_backer_npc_carlo.stringtable
Mirror his gesture.	1	[Mirror his gesture.] "Consider it done."	03_cv_martino.stringtable
Load the bombard.	1	[Load the bombard.]	11_si_cannon.stringtable
Squeeze through the crack.	1	[Squeeze through the crack.]	05_si_bathhouse_tunnel.stringtable
Muddle their thoughts.	1	[Muddle their thoughts.]	re_si_crew_event_wilders.stringtable
Back off.	1	[Back off.] "Serafen just saved your life, Remaro."	companion_serafen_quest_3.stringtable
Draw back.	1	[Draw back.]	11_cv_naga_spirit.stringtable
Reject the false promises.	1	[Reject the false promises.]	22_si_menpwgra_tree_boss.stringtable
Stay put for now.	1	[Stay put for now.]	09_si_ship_prow_climb.stringtable
Pull spirits from the In-Between.	1	[Pull spirits from the In-Between.] "Smoke and mirrors? I think not." 	03_cv_cotta.stringtable
Throw a grappling hook across to the manor's railing.	1	[Throw a grappling hook across to the manor's railing.]	05_si_rooftop.stringtable
Punch him in the nose.	1	[Punch him in the nose.]	09_cv_galian.stringtable
Have someone tinker with the panel to see if anything works.	1	[Have someone tinker with the panel to see if anything works.]	05_cv_vault_lock.stringtable
Climb through.	1	[Climb through.] 	03_si_vtc_hq_infiltration.stringtable
Step aside.	1	[Step aside.]	09_cv_galian.stringtable
Close your eyes and take the wheel.	1	[Close your eyes and take the wheel.]	re_si_reef_unknown.stringtable
Throw the corpse overboard.	1	[Throw the corpse overboard.]	re_si_crew_event_cannibalism.stringtable
Nod silently.	1	[Nod silently.]	04_cv_huana_bounty_giver.stringtable
Drink the liquor.	1	[Drink the liquor.]	13_cv_pirate_drunkard.stringtable
Rub cooking fat into the gears.	1	[Rub cooking fat into the gears.]	11_si_cannon.stringtable
Have someone push through the wall.	1	[Have someone push through the wall.]	05_si_weak_wall.stringtable
Cast Blessing.	1	[Cast Blessing.] "I call on the gods, and they listen. Do not test me - or the gods - further."	11_cv_sugaan.stringtable
Observe Luca.	1	[Observe Luca.]	03_cv_vtc_clerk.stringtable
Sift through the wreckage.	1	[Sift through the wreckage.]	re_cv_location_shipwreck.stringtable
Wait and watch.	1	[Wait and watch.]	re_si_stampede.stringtable
Swim into the darker tunnel.	1	[Swim into the darker tunnel.]	14_si_underwater_cavern.stringtable
Put out the torches with frost magic.	1	[Put out the torches with frost magic.]	re_si_city_burning_building.stringtable
Approach and look under the hood.	1	[Approach and look under the hood.]	re_si_campsite_explorers.stringtable
Set up an ambush while they are confused.	1	[Set up an ambush while they are confused.]	re_si_city_burning_building.stringtable
Enhance Stealth and Metaphysics	1	[Enhance Stealth and Metaphysics] "Here you are."	17_cv_backer_npc_kae.stringtable
Rig a bomb to the harpsichord.	1	[Rig a bomb to the harpsichord.]	13_si_piano.stringtable
Explore the neighborhood.	1	[Explore the neighborhood.]	06_si_bm_alleys.stringtable
OrlansHeadGame_OpponentLastResult	1	The dagger sinks into the orlan's [OrlansHeadGame_OpponentLastResult], and [Specified 1] chuckles. "That’s [OrlansHeadGa…	re_si_crew_event_orlans_head.stringtable
Smell the air.	1	[Smell the air.] "Four lagufaeth. Their odor suggests they're young - still hatchlings - and in distress."	00_cv_himuihi.stringtable
Set off the traps prematurely with a few heavy stones.	1	[Set off the traps prematurely with a few heavy stones.]	09_cv_beodul_port_maje.stringtable
Kick Orso's sword back toward him.	1	[Kick Orso's sword back toward him.]	03_si_the_duel.stringtable
Take the punch.	1	[Take the punch.]	09_cv_galian.stringtable
Continue alone.	1	[Continue alone.]	12_cv_companions_ukaizo.stringtable
Chisel away at the mortar.	1	[Chisel away at the mortar.]	05_si_weak_wall.stringtable
Approach them.	1	[Approach them.] "Ahoy there!"	re_si_2607_pirates_booty.stringtable
Beckon the dog to come with you.	1	[Beckon the dog to come with you.]	11_bs_kaz_the_shiba_inu.stringtable
Stab him in the arm.	1	[Stab him in the arm.]	09_cv_galian.stringtable
Circumvent the stall.	1	[Circumvent the stall.]	06_si_bm_alleys.stringtable
Save the crate.	1	[Save the crate.]	21_si_shipwreck.stringtable
Engwithan	1	[Engwithan] <link="neutralvalue://Engwithan: Do you speak Engwithan?">"E dhnéi tói Engwith?"</link>	companion_rekke_intro.stringtable
Stay put.	1	[Stay put.]	09_si_ship_prow_climb.stringtable
Fiddle with the panel, see if you can get something to work.	1	[Fiddle with the panel, see if you can get something to work.]	05_cv_vault_lock.stringtable
Kill her.	1	[Kill her.]	05_cv_bathhouse_sick_noble.stringtable
Bless Orso.	1	[Bless Orso.]	03_si_the_duel.stringtable
Scout for whatever left the totem.	1	[Scout for whatever left the totem.]	re_si_wilder_trap.stringtable
Place the helmet back on his head.	1	[Place the helmet back on his head.]	20_cv_copperhead.stringtable
Throw an explosive at the totem.	1	[Throw an explosive at the totem.]	26_si_flame_naga_cave.stringtable
Activate the machine.	1	[Activate the machine.]	02_cv_poko_kohara_machinery.stringtable
Read the main inscription.	1	[Read the main inscription.]	22_si_map.stringtable
Examine the suit for damage.	1	[Examine the suit for damage.]	15_si_transition_exit_pylons_destroyed.stringtable
Strike him.	1	[Strike him.]	05_cv_imp.stringtable
Examine the tracks.	1	[Examine the tracks.]	re_si_hunter_camp_lurker.stringtable
Play something together.	1	[Play something together.]	00_cv_drummer.stringtable
Squint dramatically while looking out at the ocean.	1	[Squint dramatically while looking out at the ocean.] "I've returned as the Herald of Berath. I'm on a special mission t…	09_cv_beach_landing.stringtable
Haul him up by his collar.	1	[Haul him up by his collar.]	03_cv_vtc_clerk.stringtable
Follow the passage into the tomb.	1	[Follow the passage into the tomb.]	07_si_sepulchers_tunnels.stringtable
Use Wardstone of Darkness on the totem.	1	[Use Wardstone of Darkness on the totem.]	re_si_wilder_trap.stringtable
Give her Beza's pages.	1	[Give her Beza's pages.] "You were right to be wary of the Vailians."	00_cv_nairi.stringtable
Let the child go.	1	[Let the child go.]	06_si_bm_alleys.stringtable
Show your empty hands.	1	[Show your empty hands.] "I know you're out there. Let's talk about this."	22_si_wahaki_encounter.stringtable
Move in to pet them.	1	[Move in to pet them.]	04_cv_queen_onezaka_ii.stringtable
Point your finger to a spot in the air and scream.	1	[Point your finger to a spot in the air and scream.]	03_cv_rtc_soldiers.stringtable
Sneak inside.	1	[Sneak inside.]	26_si_flame_naga_cave.stringtable
Search for the xaurips.	1	[Search for the xaurips.]	re_si_wilder_trap.stringtable
Fill your waterskins.	1	[Fill your waterskins.]	27_si_pyramid_ascent.stringtable
Circumvent the trap.	1	[Circumvent the trap.]	re_si_wilder_trap.stringtable
Cut their bonds	1	[Cut their bonds] "Stay here. I'll clear a path."	20_cv_principi_captive.stringtable
Cross the bridge.	1	[Cross the bridge.] "I don’t care about your games."	re_si_port_maje_swimming.stringtable
Pay 200 cp.	1	[Pay 200 cp.] "Perhaps this will change your mind."	06_cv_guard_sergeant.stringtable
Bid 900 cp.	1	[Bid 900 cp.]	14_cv_slave_auction.stringtable
Cast a corrosive spell on the metal.	1	[Cast a corrosive spell on the metal.]	14_si_iron_bars.stringtable
Smile seductively.	1	[Smile seductively.] "You're beautiful just the way you are."	companion_pallegina_quest.stringtable
Signal the hazanui's distress to the Ruquapa.	1	[Signal the hazanui's distress to the Ruquapa.]	12_si_fleet_battle.stringtable
Weigh your options.	1	[Weigh your options.]	13_si_deadight_approach.stringtable
Sing an Ondrite dirge.	1	[Sing an Ondrite dirge.]	re_si_shrine_worshipers.stringtable
Give Onadere's head.	1	[Give Onadere's head.] "Sailors can rest easy. For now."	07_cv_okauro.stringtable
Attempt the climb again.	1	[Attempt the climb again.]	re_si_reef_wrecked_merchant_ship.stringtable
Observe the eoten.	1	[Observe the eoten.]	re_si_eoten.stringtable
Climb back up.	1	[Climb back up.]	00_cv_poko_kohara_well.stringtable
Pick the lock and open the chest.	1	[Pick the lock and open the chest.]	re_si_2607_pirates_booty.stringtable
Fire an arrow at one of the unfamiliar toughs with your bow.	1	[Fire an arrow at one of the unfamiliar toughs with your bow.]	re_si_crew_event_shore_leave.stringtable
Laugh maniacally.	1	[Laugh maniacally.] "Well, what are you waiting for? Sing praise to Ondra!"	re_si_crew_event_omen_cloud.stringtable
Push harder.	1	[Push harder.]	26_si_desert_ruin_sand_trap_escape.stringtable
Use Purge of Toxins on the vines.	1	[Use Purge of Toxins on the vines.]	22_cv_vtc_survivor.stringtable
Bid 1200 cp.	1	[Bid 1200 cp.]	14_cv_slave_auction.stringtable
Place Muhai's remains in the flames.	1	[Place Muhai's remains in the flames.]	07_cv_magran_flame.stringtable
Try and steal her coin.	1	[Try and steal her coin.] "Maybe." 	07_cv_okauro.stringtable
Consider another approach.	1	[Consider another approach.]	22_si_menpwgra_tree_boss.stringtable
Attack the broodmother.	1	[Attack the broodmother.]	01_cv_lagufaeth_broodmother.stringtable
Use a prybar to open the grate.	1	[Use a prybar to open the grate.]	03_si_vtc_hq_infiltration.stringtable
Place a hand on her shoulder.	1	[Place a hand on her shoulder.] "I'm sorry, but it's true."	companion_cv_xoti_arc.stringtable
Give her Oderisi's notes	1	[Give her Oderisi's notes] "I thought you might be interested in these."	07_cv_flaune.stringtable
Continue.	1	[Continue.]	02_cv_anaharu.stringtable
Release the handle.	1	[Release the handle.]	26_si_desert_ruin_burial.stringtable
Go back, start from the beginning.	1	[Go back, start from the beginning.]	22_si_map.stringtable
Teach the child better technique.	1	[Teach the child better technique.]	06_si_bm_alleys.stringtable
Sigh and draw your weapon.	1	[Sigh and draw your weapon.]	12_cv_machine.stringtable
Consider an alternative.	1	[Consider an alternative.]	22_si_menpwgra_tree_boss.stringtable
Offer Candied Nuts.	1	[Offer Candied Nuts.] "These are both delicious and healthy."	re_si_eoten.stringtable
Scowl at him.	1	[Scowl at him.]	06_cv_legendary_assassin.stringtable
Show him Quarno's Ledger.	1	[Show him Quarno's Ledger.]	03_cv_director_castol.stringtable
Let Tekēhu answer.	1	[Let Tekēhu answer.]	06_cv_dereo.stringtable
Return to your quarters.	1	[Return to your quarters.]	re_si_crew_event_captain_personality.stringtable
See if you can tamper with the contract.	1	[See if you can tamper with the contract.]	03_si_vtc_hq_infiltration.stringtable
Throw it onto the pyre.	1	[Throw it onto the pyre.]	16_cv_wahaki_chief.stringtable
Climb down to the beach.	1	[Climb down to the beach.]	13_si_wall_climb.stringtable
Show him the Cornett of Depths.	1	[Show him the Cornett of Depths.] "Look, I have a special shell, too!"	04_cv_takano.stringtable
Listen carefully.	1	[Listen carefully.]	re_si_campsite_xaurips.stringtable
Bow.	1	[Bow.]	re_si_post_hasongo_gods.stringtable
Bid 1000 cp.	1	[Bid 1000 cp.]	14_cv_slave_auction.stringtable
Wink at him.	1	[Wink at him.]	06_cv_legendary_assassin.stringtable
Search for the source of the voices.	1	[Search for the source of the voices.]	26_si_lich_ext_wraiths.stringtable
Throw an immolator.	1	[Throw an immolator.]	re_si_sea_creature_whale.stringtable
Toss down a pebble.	1	[Toss down a pebble.]	00_cv_poko_kohara_well.stringtable
Step away from the edge.	1	[Step away from the edge.]	16_si_cliff.stringtable
Attempt to open the sarcophagus with force.	1	[Attempt to open the sarcophagus with force.]	26_si_desert_ruin_burial.stringtable
Inspect the pillar of adra.	1	[Inspect the pillar of adra.]	22_si_menpwgra_tree_boss.stringtable
Hide from the noble and guards.	1	[Hide from the noble and guards.]	re_si_city_wealthy_noble.stringtable
Look to Pallegina.	1	[Look to Pallegina.]	17_cv_captain_tatzatl.stringtable
Look around, knowingly	1	[Look around, knowingly] "Well, you can't blame the parents, can you? Nothing good can come from a Skaen godlike."	17_cv_captain_tatzatl.stringtable
Say nothing about the smugglers.	1	[Say nothing about the smugglers.]	15_cv_fleet_master_okaya.stringtable
Kill it.	1	[Kill it.]	re_si_campsite_xaurips.stringtable
Lembur	1	[Lembur] <link="neutralvalue://Lembur: Do you speak Lembur?">"Vii dornesti za Lembur?"</link>	companion_rekke_intro.stringtable
Drink from the pool.	1	[Drink from the pool.]	26_cv_potion_pool.stringtable
Toss him the Huana Chart.	1	[Toss him the Huana Chart.] "Be my guest." 	22_si_rdc_encounter.stringtable
Examine the brazier.	1	[Examine the brazier.]	16_cv_brazier.stringtable
Fight your way out of this.	1	[Fight your way out of this.]	22_si_rdc_encounter.stringtable
Take aim at the "orlan's" ears.	1	[Take aim at the "orlan's" ears.]	re_si_crew_event_orlans_head.stringtable
Ram full speed into the fort's docks.	1	[Ram full speed into the fort's docks.]	13_si_deadight_approach.stringtable
Throw an implosion charge at the door.	1	[Throw an implosion charge at the door.]	26_si_desert_ruin_sand_trap_escape.stringtable
Look through the telescope.	1	[Look through the telescope.]	19_cv_telescope.stringtable
Go through the curtain behind the merchant stall.	1	[Go through the curtain behind the merchant stall.]	06_si_bm_alleys.stringtable
Climb to the right eye.	1	[Climb to the right eye.]	28_si_drowned_barrows_transition.stringtable
Throw him a line.	1	[Throw him a line.]	re_si_port_maje_swimming.stringtable
Lower your voice.	1	[Lower your voice.] "I only meant, it would be in your best interest to gain an ally for your endeavors."	14_cv_aeldys_spy.stringtable
Climb through the passage.	1	[Climb through the passage.]	06_si_os1_cavern.stringtable
Impress them with some sleight of hand.	1	[Impress them with some sleight of hand.]	re_si_campsite_xaurips.stringtable
Ignore Serafen.	1	[Ignore Serafen.]	companion_serafen_relationship_player.stringtable
Search the body.	1	[Search the body.]	06_si_bm_alleys.stringtable
Shoot the bastard traitor.	1	[Shoot the bastard traitor.]	17_cv_aeldys_betrayal.stringtable
Take her weapon.	1	[Take her weapon.]	02_cv_beza.stringtable
Shift into your spirit form.	1	[Shift into your spirit form.]	re_si_crew_event_shore_leave.stringtable
Blind an eoten with an ability.	1	[Blind an eoten with an ability.]	re_si_eoten.stringtable
Scout for air pockets.	1	[Scout for air pockets.]	09_si_sea_cave_swim.stringtable
Shove him back.	1	[Shove him back.]	09_cv_galian.stringtable
Ball your fist.	1	[Ball your fist.] "I'm not thirsty." 	03_cv_vtc_clerk.stringtable
Inspect the fleet.	1	[Inspect the fleet.]	12_si_fleet_battle.stringtable
Try to locate the attackers.	1	[Try to locate the attackers.]	26_si__collapsed_mine_guardians.stringtable
Go to Dereo's hideout.	1	[Go to Dereo's hideout.]	06_si_bm_alleys.stringtable
Pull Yanass' soul into the Here.	1	[Pull Yanass' soul into the Here.] "Hear this, Sugaan."	11_cv_sugaan.stringtable
Inspect the bones.	1	[Inspect the bones.]	06_si_statue_sunken.stringtable
Examine the house.	1	[Examine the house.]	re_si_city_burning_building.stringtable
Keep hiding.	1	[Keep hiding.]	20_si_town_exploration.stringtable
Choose a recipient for the spell.	1	[Choose a recipient for the spell.]	14_si_iron_bars.stringtable
Leave the dog alone.	1	[Leave the dog alone.]	11_bs_kaz_the_shiba_inu.stringtable
Call out to them.	1	[Call out to them.] "Ahoy there. Looking for me?"	re_si_supply_wagon_trap.stringtable
Step into the fog.	1	[Step into the fog.]	26_si_elewys_spirits.stringtable
Attack the nāga.	1	[Attack the nāga.]	26_si_desert_ruin_ext.stringtable
Create "Potion of Panther's Sight."	1	[Create "Potion of Panther's Sight."]	26_si_witch_cauldron.stringtable
Accept her offer.	1	[Accept her offer.] "Welcome to the crew. I'll see you on the ship."	22_cv_vtc_survivor.stringtable
Watch the duel to its end.	1	[Watch the duel to its end.]	03_si_the_duel.stringtable
Go left to the kitchen.	1	[Go left to the kitchen.]	11_si_swim.stringtable
Grab him.	1	[Grab him.]	05_cv_bertenno.stringtable
Present the Writ of Commission.	1	[Present the Writ of Commission.] "My associates thought you might say that."	00_cv_ruanu.stringtable
Cast a spell to clear the smoke.	1	[Cast a spell to clear the smoke.]	06_si_bm_alleys.stringtable
